round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
2,16,r2_c29,donchian_breakout,mutation,r1_c07,True,2.040008470758995,0.27249623540518625,0.2470503882790379,86,94,12724.962354051862,0.46153846153846156,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 78}"
2,17,r2_c11,donchian_breakout,elite,r1_c08,True,1.9445021621423464,0.2573243789766033,0.2065417231611689,124,137,12573.243789766033,0.45454545454545453,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 60}"
2,18,r2_c21,donchian_breakout,mutation,r1_c01,True,1.907928340310047,0.2510782743574246,0.2065417231611689,124,138,12510.782743574246,0.45454545454545453,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 59}"
2,19,r2_c12,multi_timeframe_ma_spread,elite,r1_c09,True,1.903734057017275,0.23597501530343323,0.26643969815561425,75,78,12359.750153034332,0.36666666666666664,"{""primary_ma_period"": 28, ""reference_ma_period"": 69, ""spread_threshold_bps"": 60.0}"
2,20,r2_c13,multi_timeframe_ma_spread,elite,r1_c39,True,1.8299049250665151,0.2249582117484857,0.23199808562211813,75,87,12249.582117484857,0.39285714285714285,"{""primary_ma_period"": 25, ""reference_ma_period"": 60, ""spread_threshold_bps"": 80.0}"
2,21,r2_c14,donchian_breakout,elite,r1_c24,False,1.8264572058727038,0.23749708262390068,0.22494478227691428,112,124,12374.970826239007,0.42105263157894735,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 77}"
2,22,r2_c15,donchian_breakout,elite,r1_c50,False,1.8104774760378886,0.2332393506813387,0.2470503882790379,89,95,12332.393506813387,0.42857142857142855,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 75}"
2,23,r2_c16,donchian_breakout,elite,r1_c10,False,1.6795717544081585,0.21289703129634618,0.2742530844598486,147,164,12128.970312963462,0.3541666666666667,"{""breakout_buffer_bps"": 30.0, ""lookback_window"": 65}"
2,24,r2_c17,multi_timeframe_ma_spread,elite,r1_c34,False,1.6106434943918524,0.18925232939120434,0.2777782924258654,63,65,11892.523293912043,0.32142857142857145,"{""primary_ma_period"": 34, ""reference_ma_period"": 79, ""spread_threshold_bps"": 55.0}"
2,25,r2_c18,donchian_breakout,elite,r1_c11,False,1.607267611697455,0.19924710940147014,0.27236319745250565,100,107,11992.471094014702,0.4722222222222222,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 53}"
2,26,r2_c19,donchian_breakout,elite,r1_c31,False,1.607267611697455,0.19924710940147014,0.27236319745250565,100,107,11992.471094014702,0.4722222222222222,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 51}"
2,27,r2_c45,donchian_breakout,mutation,r1_c30,False,1.607267611697455,0.19924710940147014,0.27236319745250565,100,107,11992.471094014702,0.4722222222222222,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 50}"
2,28,r2_c20,multi_timeframe_ma_spread,elite,r1_c29,False,1.6060733999464203,0.18930670751627696,0.24908291265890437,71,72,11893.06707516277,0.4117647058823529,"{""primary_ma_period"": 33, ""reference_ma_period"": 67, ""spread_threshold_bps"": 55.0}"
2,29,r2_c40,multi_timeframe_ma_spread,mutation,r1_c29,False,1.4393011118939663,0.16376623754450811,0.2877783581573757,68,72,11637.662375445081,0.3125,"{""primary_ma_period"": 32, ""reference_ma_period"": 72, ""spread_threshold_bps"": 50.0}"
